Parameters2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUIPMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM C02, DI7-7,NORMAL,ALARM,YES,631,8,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM C03, DI7-8,NORMAL,ALARM,YES,631,9,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM C09, DI7-9,NORMAL,ALARM,YES,631,10,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM C10, DI7-10,NORMAL,ALARM,YES,631,11,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM C11, DI7-11,NORMAL,ALARM,YES,631,12,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,WINDING TEMP° FAULT, DI7-12,NORMAL,ALARM,YES,631,13,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,10KV - WATCHDOG SOLKOR BUS-B, DI7-13,NORMAL,ALARM,YES,631,14,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM 220VDC BUS-C, DI7-14,NORMAL,ALARM,YES,631,15,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM 220VAC BUS-C, DI7-15,NORMAL,ALARM,YES,631,16,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM C04, DI8-0,NORMAL,ALARM,YES,632,1,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM C05, DI8-1,NORMAL,ALARM,YES,632,2,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM C06, DI8-2,NORMAL,ALARM,YES,632,3,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM C07, DI8-3,NORMAL,ALARM,YES,632,4,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM C08, DI8-4,NORMAL,ALARM,YES,632,5,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM C12, DI8-5,NORMAL,ALARM,YES,632,6,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,WATCHDOG NT935 TRF1, DI8-6,NORMAL,ALARM,YES,632,7,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,WATCHDOG NT935 TRF2, DI8-7,NORMAL,ALARM,YES,632,8,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,WATCHDOG NT935 TRF3, DI8-8,NORMAL,ALARM,YES,632,9,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,SPARE, DI8-9,NORMAL,ALARM,YES,632,10,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,SPARE, DI8-10,NORMAL,ALARM,YES,632,11,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,SPARE, DI8-11,NORMAL,ALARM,YES,632,12,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,SPARE, DI8-12,NORMAL,ALARM,YES,632,13,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,SPARE, DI8-13,NORMAL,ALARM,YES,632,14,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,SPARE, DI8-14,NORMAL,ALARM,YES,632,15,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,SPARE, DI8-15,NORMAL,ALARM,YES,632,16,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,SIS1A,PLC COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1A,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,SIS1B,PLC COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1B,,,,
